,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
0,ActivateKeySigningKey,Grants permission to activate a key-signing key so that it can be used for signing by DNSSEC,Write,hostedzone*,,
1,AssociateVPCWithHostedZone,Grants permission to associate an additional Amazon VPC with a private hosted zone,Write,hostedzone,,ec2:DescribeVpcs
2,ChangeResourceRecordSets,"Grants permission to create, update, or delete a record, which contains authoritative DNS information for a specified domain or subdomain name",Write,hostedzone*,,
3,ChangeTagsForResource,"Grants permission to add, edit, or delete tags for a health check or a hosted zone",Tagging,healthcheck*,,
4,ChangeTagsForResource,"Grants permission to add, edit, or delete tags for a health check or a hosted zone",Tagging,hostedzone*,,
5,CreateHealthCheck,"Grants permission to create a new health check, which monitors the health and performance of your web applications, web servers, and other resources",Write,,,
6,CreateHostedZone,"Grants permission to create a public hosted zone, which you use to specify how the Domain Name System (DNS) routes traffic on the Internet for a domain, such as example.com, and its subdomains",Write,,,ec2:DescribeVpcs
7,CreateKeySigningKey,Grants permission to create a new key-signing key associated with a hosted zone,Write,hostedzone*,,
8,CreateQueryLoggingConfig,Grants permission to create a configuration for DNS query logging,Write,hostedzone*,,
9,CreateReusableDelegationSet,Grants permission to create a delegation set (a group of four name servers) that can be reused by multiple hosted zones,Write,,,
10,CreateTrafficPolicy,"Grants permission to create a traffic policy, which you use to create multiple DNS records for one domain name (such as example.com) or one subdomain name (such as www.example.com)",Write,,,
11,CreateTrafficPolicyInstance,Grants permission to create records in a specified hosted zone based on the settings in a specified traffic policy version,Write,hostedzone*,,
12,CreateTrafficPolicyInstance,Grants permission to create records in a specified hosted zone based on the settings in a specified traffic policy version,Write,trafficpolicy*,,
13,CreateTrafficPolicyVersion,Grants permission to create a new version of an existing traffic policy,Write,trafficpolicy*,,
14,CreateVPCAssociationAuthorization,"Grants permission to authorize the AWS account that created a specified VPC to submit an AssociateVPCWithHostedZone request, which associates the VPC with a specified hosted zone that was created by a different account",Write,hostedzone*,,
15,DeactivateKeySigningKey,Grants permission to deactivate a key-signing key so that it will not be used for signing by DNSSEC,Write,hostedzone*,,
16,DeleteHealthCheck,Grants permission to delete a health check,Write,healthcheck*,,
17,DeleteHostedZone,Grants permission to delete a hosted zone,Write,hostedzone*,,
18,DeleteKeySigningKey,Grants permission to delete a key-signing key,Write,hostedzone*,,
19,DeleteQueryLoggingConfig,Grants permission to delete a configuration for DNS query logging,Write,queryloggingconfig*,,
20,DeleteReusableDelegationSet,Grants permission to delete a reusable delegation set,Write,delegationset*,,
21,DeleteTrafficPolicy,Grants permission to delete a traffic policy,Write,trafficpolicy*,,
22,DeleteTrafficPolicyInstance,Grants permission to delete a traffic policy instance and all the records that Route 53 created when you created the instance,Write,trafficpolicyinstance*,,
23,DeleteVPCAssociationAuthorization,Grants permission to remove authorization for associating an Amazon Virtual Private Cloud with a Route 53 private hosted zone,Write,hostedzone*,,
24,DisableHostedZoneDNSSEC,Grants permission to disable DNSSEC signing in a specific hosted zone,Write,hostedzone*,,
25,DisassociateVPCFromHostedZone,Grants permission to disassociate an Amazon Virtual Private Cloud from a Route 53 private hosted zone,Write,hostedzone,,ec2:DescribeVpcs
26,EnableHostedZoneDNSSEC,Grants permission to enable DNSSEC signing in a specific hosted zone,Write,hostedzone*,,
27,GetAccountLimit,"Grants permission to get the specified limit for the current account, for example, the maximum number of health checks that you can create using the account",Read,,,
28,GetChange,"Grants permission to get the current status of a request to create, update, or delete one or more records",List,change*,,
29,GetCheckerIpRanges,Grants permission to get a list of the IP ranges that are used by Route 53 health checkers to check the health of your resources,List,,,
30,GetDNSSEC,"Grants permission to get information about DNSSEC for a specific hosted zone, including the key-signing keys in the hosted zone",Read,hostedzone*,,
31,GetGeoLocation,Grants permission to get information about whether a specified geographic location is supported for Route 53 geolocation records,List,,,
32,GetHealthCheck,Grants permission to get information about a specified health check,Read,healthcheck*,,
33,GetHealthCheckCount,Grants permission to get the number of health checks that are associated with the current AWS account,List,,,
34,GetHealthCheckLastFailureReason,Grants permission to get the reason that a specified health check failed most recently,List,healthcheck*,,
35,GetHealthCheckStatus,Grants permission to get the status of a specified health check,List,healthcheck*,,
36,GetHostedZone,Grants permission to get information about a specified hosted zone including the four name servers that Route 53 assigned to the hosted zone,List,hostedzone*,,
37,GetHostedZoneCount,Grants permission to get the number of hosted zones that are associated with the current AWS account,List,,,
38,GetHostedZoneLimit,Grants permission to get the specified limit for a specified hosted zone,Read,hostedzone*,,
39,GetQueryLoggingConfig,Grants permission to get information about a specified configuration for DNS query logging,Read,queryloggingconfig*,,
40,GetReusableDelegationSet,"Grants permission to get information about a specified reusable delegation set, including the four name servers that are assigned to the delegation set",List,delegationset*,,
41,GetReusableDelegationSetLimit,Grants permission to get the maximum number of hosted zones that you can associate with the specified reusable delegation set,Read,delegationset*,,
42,GetTrafficPolicy,Grants permission to get information about a specified traffic policy version,Read,trafficpolicy*,,
43,GetTrafficPolicyInstance,Grants permission to get information about a specified traffic policy instance,Read,trafficpolicyinstance*,,
44,GetTrafficPolicyInstanceCount,Grants permission to get the number of traffic policy instances that are associated with the current AWS account,Read,,,
45,ListGeoLocations,Grants permission to get a list of geographic locations that Route 53 supports for geolocation,Read,,,
46,ListHealthChecks,Grants permission to get a list of the health checks that are associated with the current AWS account,Read,,,
47,ListHostedZones,Grants permission to get a list of the public and private hosted zones that are associated with the current AWS account,List,,,
