,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
0,BatchGetMetricData,Grants permission to get metric data on your activity,Read,configuration-set,,
1,BatchGetMetricData,Grants permission to get metric data on your activity,Read,identity,,
2,BatchGetMetricData,Grants permission to get metric data on your activity,Read,,ses:ApiVersion  aws:ResourceTag/${TagKey},
3,CreateConfigurationSet,Grants permission to create a new configuration set,Write,configuration-set*,,
4,CreateConfigurationSet,Grants permission to create a new configuration set,Write,,ses:ApiVersion  aws:TagKeys  aws:RequestTag/${TagKey},
5,CreateConfigurationSetEventDestination,Grants permission to create a configuration set event destination,Write,configuration-set*,,
6,CreateConfigurationSetEventDestination,Grants permission to create a configuration set event destination,Write,,ses:ApiVersion  aws:ResourceTag/${TagKey},
7,CreateContact,Grants permission to create a contact,Write,contact-list*,,
8,CreateContact,Grants permission to create a contact,Write,,ses:ApiVersion  aws:ResourceTag/${TagKey},
9,CreateContactList,Grants permission to create a contact list,Write,contact-list*,,
10,CreateContactList,Grants permission to create a contact list,Write,,ses:ApiVersion  aws:TagKeys  aws:RequestTag/${TagKey},
11,CreateCustomVerificationEmailTemplate,Grants permission to create a new custom verification email template,Write,custom-verification-email-template*,,
12,CreateCustomVerificationEmailTemplate,Grants permission to create a new custom verification email template,Write,,ses:ApiVersion,
13,CreateDedicatedIpPool,Grants permission to create a new pool of dedicated IP addresses,Write,dedicated-ip-pool*,,
14,CreateDedicatedIpPool,Grants permission to create a new pool of dedicated IP addresses,Write,,ses:ApiVersion  aws:TagKeys  aws:RequestTag/${TagKey},
15,CreateDeliverabilityTestReport,Grants permission to create a new predictive inbox placement test,Write,identity*,,
16,CreateDeliverabilityTestReport,Grants permission to create a new predictive inbox placement test,Write,,ses:ApiVersion  aws:TagKeys  aws:RequestTag/${TagKey},
17,CreateEmailIdentity,Grants permission to start the process of verifying an email identity,Write,identity*,,
18,CreateEmailIdentity,Grants permission to start the process of verifying an email identity,Write,,ses:ApiVersion  aws:TagKeys  aws:RequestTag/${TagKey},
19,CreateEmailIdentityPolicy,Grants permission to create the specified sending authorization policy for the given identity,Permissions management,identity*,,
20,CreateEmailIdentityPolicy,Grants permission to create the specified sending authorization policy for the given identity,Permissions management,,ses:ApiVersion  aws:ResourceTag/${TagKey},
21,CreateEmailTemplate,Grants permission to create an email template,Write,template*,,
22,CreateEmailTemplate,Grants permission to create an email template,Write,,ses:ApiVersion,
23,CreateImportJob,Grants permission to creates an import job for a data destination,Write,,ses:ApiVersion,
24,DeleteConfigurationSet,Grants permission to delete an existing configuration set,Write,configuration-set*,,
25,DeleteConfigurationSet,Grants permission to delete an existing configuration set,Write,,ses:ApiVersion  aws:ResourceTag/${TagKey},
26,DeleteConfigurationSetEventDestination,Grants permission to delete an event destination,Write,configuration-set*,,
27,DeleteConfigurationSetEventDestination,Grants permission to delete an event destination,Write,,ses:ApiVersion  aws:ResourceTag/${TagKey},
28,DeleteContact,Grants permission to delete a contact from a contact list,Write,contact-list*,,
29,DeleteContact,Grants permission to delete a contact from a contact list,Write,,ses:ApiVersion  aws:ResourceTag/${TagKey},
30,DeleteContactList,Grants permission to delete a contact list with all of its contacts,Write,contact-list*,,
31,DeleteContactList,Grants permission to delete a contact list with all of its contacts,Write,,ses:ApiVersion  aws:ResourceTag/${TagKey},
32,DeleteCustomVerificationEmailTemplate,Grants permission to delete an existing custom verification email template,Write,custom-verification-email-template*,,
33,DeleteCustomVerificationEmailTemplate,Grants permission to delete an existing custom verification email template,Write,,ses:ApiVersion,
34,DeleteDedicatedIpPool,Grants permission to delete a dedicated IP pool,Write,dedicated-ip-pool*,,
35,DeleteDedicatedIpPool,Grants permission to delete a dedicated IP pool,Write,,ses:ApiVersion  aws:ResourceTag/${TagKey},
36,DeleteEmailIdentity,Grants permission to delete an email identity,Write,identity*,,
37,DeleteEmailIdentity,Grants permission to delete an email identity,Write,,ses:ApiVersion  aws:ResourceTag/${TagKey},
38,DeleteEmailIdentityPolicy,Grants permission to delete the specified sending authorization policy for the given identity (an email address or a domain),Permissions management,identity*,,
39,DeleteEmailIdentityPolicy,Grants permission to delete the specified sending authorization policy for the given identity (an email address or a domain),Permissions management,,ses:ApiVersion  aws:ResourceTag/${TagKey},
40,DeleteEmailTemplate,Grants permission to delete an email template,Write,template*,,
41,DeleteEmailTemplate,Grants permission to delete an email template,Write,,ses:ApiVersion,
42,DeleteSuppressedDestination,Grants permission to remove an email address from the suppression list for your account,Write,,ses:ApiVersion,
43,GetAccount,Grants permission to get information about the email-sending status and capabilities for your account,Read,,ses:ApiVersion,
44,GetBlacklistReports,Grants permission to retrieve a list of the deny lists on which your dedicated IP addresses or tracked domains appear,Read,,ses:ApiVersion,
45,GetConfigurationSet,Grants permission to get information about an existing configuration set,Read,configuration-set*,,
46,GetConfigurationSet,Grants permission to get information about an existing configuration set,Read,,ses:ApiVersion  aws:ResourceTag/${TagKey},
47,GetConfigurationSetEventDestinations,Grants permission to retrieve a list of event destinations that are associated with a configuration set,Read,configuration-set*,,
48,GetConfigurationSetEventDestinations,Grants permission to retrieve a list of event destinations that are associated with a configuration set,Read,,ses:ApiVersion  aws:ResourceTag/${TagKey},
49,GetContact,Grants permission to return a contact from a contact list,Read,contact-list*,,
50,GetContact,Grants permission to return a contact from a contact list,Read,,ses:ApiVersion  aws:ResourceTag/${TagKey},
51,GetContactList,Grants permission to return contact list metadata,Read,contact-list*,,
52,GetContactList,Grants permission to return contact list metadata,Read,,ses:ApiVersion,
53,GetCustomVerificationEmailTemplate,Grants permission to return the custom email verification template for the template name you specify,Read,custom-verification-email-template*,,
54,GetCustomVerificationEmailTemplate,Grants permission to return the custom email verification template for the template name you specify,Read,,ses:ApiVersion,
55,GetDedicatedIp,Grants permission to get information about a dedicated IP address,Read,,ses:ApiVersion,
56,GetDedicatedIpPool,Grants permission to get information about a dedicated IP pool,Read,dedicated-ip-pool*,,
57,GetDedicatedIpPool,Grants permission to get information about a dedicated IP pool,Read,,ses:ApiVersion  aws:ResourceTag/${TagKey},
58,GetDedicatedIps,Grants permission to list the dedicated IP addresses a dedicated IP pool,Read,dedicated-ip-pool*,,
59,GetDedicatedIps,Grants permission to list the dedicated IP addresses a dedicated IP pool,Read,,ses:ApiVersion  aws:ResourceTag/${TagKey},
60,GetDeliverabilityDashboardOptions,Grants permission to get the status of the Deliverability dashboard,Read,,ses:ApiVersion,
61,GetDeliverabilityTestReport,Grants permission to retrieve the results of a predictive inbox placement test,Read,deliverability-test-report*,,
62,GetDeliverabilityTestReport,Grants permission to retrieve the results of a predictive inbox placement test,Read,,ses:ApiVersion  aws:ResourceTag/${TagKey},
63,GetDomainDeliverabilityCampaign,Grants permission to retrieve all the deliverability data for a specific campaign,Read,,ses:ApiVersion,
64,GetDomainStatisticsReport,Grants permission to retrieve inbox placement and engagement rates for the domains that you use to send email,Read,identity*,,
65,GetDomainStatisticsReport,Grants permission to retrieve inbox placement and engagement rates for the domains that you use to send email,Read,,ses:ApiVersion  aws:ResourceTag/${TagKey},
66,GetEmailIdentity,Grants permission to get information about a specific identity,Read,identity*,,
67,GetEmailIdentity,Grants permission to get information about a specific identity,Read,,ses:ApiVersion  aws:ResourceTag/${TagKey},
68,GetEmailIdentityPolicies,Grants permission to return the requested sending authorization policies for the given identity (an email address or a domain),Read,identity*,,
69,GetEmailIdentityPolicies,Grants permission to return the requested sending authorization policies for the given identity (an email address or a domain),Read,,ses:ApiVersion  aws:ResourceTag/${TagKey},
